Week,Description,Quantity,Sales,AvgUnitPrice,Orders
2011-07-11,PAPER CHAIN KIT 50'S CHRISTMAS,16,55.720000000000006,4.086,5
2011-07-18,PAPER CHAIN KIT 50'S CHRISTMAS,32,111.12,4.807777777777778,9
2011-07-25,PAPER CHAIN KIT 50'S CHRISTMAS,287,769.49,3.0761538461538462,13
2011-08-01,PAPER CHAIN KIT 50'S CHRISTMAS,281,735.79,3.0877777777777777,9
2011-08-08,PAPER CHAIN KIT 50'S CHRISTMAS,22,68.58000000000001,3.87,4
2011-08-15,PAPER CHAIN KIT 50'S CHRISTMAS,36,120.92000000000002,3.41,7
2011-08-22,PAPER CHAIN KIT 50'S CHRISTMAS,28,86.28000000000002,3.475714285714286,7
2011-08-29,PAPER CHAIN KIT 50'S CHRISTMAS,192,520.28,4.233076923076923,12
2011-09-05,PAPER CHAIN KIT 50'S CHRISTMAS,495,1347.29,3.4716000000000005,25
2011-09-12,PAPER CHAIN KIT 50'S CHRISTMAS,601,1717.63,3.323617021276596,45
2011-09-19,PAPER CHAIN KIT 50'S CHRISTMAS,602,1755.7400000000002,3.2433333333333336,55
2011-09-26,PAPER CHAIN KIT 50'S CHRISTMAS,359,1047.53,3.3233333333333333,36
2011-10-03,PAPER CHAIN KIT 50'S CHRISTMAS,977,2708.63,3.3492307692307692,52
2011-10-10,PAPER CHAIN KIT 50'S CHRISTMAS,819,2342.01,3.3877777777777776,53
2011-10-17,PAPER CHAIN KIT 50'S CHRISTMAS,756,2222.96,3.3491666666666666,48
2011-10-24,PAPER CHAIN KIT 50'S CHRISTMAS,764,2264.1600000000003,3.2447692307692306,64
2011-10-31,PAPER CHAIN KIT 50'S CHRISTMAS,1745,5019.150000000001,3.2823076923076924,64
2011-11-07,PAPER CHAIN KIT 50'S CHRISTMAS,1436,6303.16,3.3981818181818184,84
2011-11-14,PAPER CHAIN KIT 50'S CHRISTMAS,2161,9485.150000000001,3.2124299065420563,100
2011-11-21,PAPER CHAIN KIT 50'S CHRISTMAS,1692,5701.16,3.1972727272727277,96
2011-11-28,PAPER CHAIN KIT 50'S CHRISTMAS,1564,4612.8,3.1076923076923078,101
2011-12-05,PAPER CHAIN KIT 50'S CHRISTMAS,1492,5168.96,3.2678082191780824,70
2011-12-05,"PAPER CRAFT , LITTLE BIRDIE",80995,168469.6,2.08,1
2009-11-30,PARTY BUNTING,46,217.9,5.094444444444445,9
2009-12-07,PARTY BUNTING,19,96.35,5.983333333333334,6
2009-12-14,PARTY BUNTING,52,269.8,5.880769230769231,13
2009-12-21,PARTY BUNTING,1,8.65,8.65,1
2010-01-04,PARTY BUNTING,47,218.55,4.65,7
2010-01-11,PARTY BUNTING,64,328.52,6.271666666666667,12
2010-01-18,PARTY BUNTING,49,254.59,5.796000000000001,10
2010-01-25,PARTY BUNTING,186,783.64,5.039333333333333,14
2010-02-01,PARTY BUNTING,53,261.73,5.414000000000001,13
2010-02-08,PARTY BUNTING,51,256.25,5.468571428571429,14
2010-02-15,PARTY BUNTING,159,781.37,5.480434782608696,23
2010-02-22,PARTY BUNTING,79,390.27000000000004,5.1275,16
2010-03-01,PARTY BUNTING,78,435.28000000000003,5.987,20
2010-03-08,PARTY BUNTING,262,1152.3200000000002,5.4021739130434785,23
2010-03-15,PARTY BUNTING,224,1014.34,5.145862068965518,26
2010-03-22,PARTY BUNTING,212,1008.72,5.1593333333333335,30
2010-03-29,PARTY BUNTING,149,1210.73,6.695600000000001,25
2010-04-05,PARTY BUNTING,179,885.3100000000001,6.345454545454547,22
2010-04-12,PARTY BUNTING,386,1600.5,4.5600000000000005,29
2010-04-19,PARTY BUNTING,525,2495.37,5.811702127659575,47
2010-04-26,PARTY BUNTING,418,2114.56,5.813137254901961,51
2010-05-03,PARTY BUNTING,565,2517.71,5.5486956521739135,45
2010-05-10,PARTY BUNTING,442,1877.24,5.161666666666667,36
2010-05-17,PARTY BUNTING,450,2110.88,5.311142857142857,35
2010-05-24,PARTY BUNTING,671,3068.73,5.609661016949153,58
2010-05-31,PARTY BUNTING,301,1454.8100000000002,5.824857142857143,33
2010-06-07,PARTY BUNTING,716,3233.52,5.083214285714286,54
2010-06-14,PARTY BUNTING,142,744.5,5.701176470588235,15
2010-06-21,PARTY BUNTING,52,440.44000000000005,8.47,6
2010-06-28,PARTY BUNTING,51,321.19,6.832857142857144,7
2010-07-05,PARTY BUNTING,52,241.8,4.65,7
2010-07-12,PARTY BUNTING,44,319.20000000000005,6.287142857142858,7
2010-07-19,PARTY BUNTING,52,329.66,5.923333333333334,9
2010-07-26,PARTY BUNTING,34,287.98,8.47,4
2010-08-02,PARTY BUNTING,57,475.15000000000003,7.515000000000001,8
2010-08-09,PARTY BUNTING,188,1696.4900000000002,8.379285714285714,14
2010-08-16,PARTY BUNTING,351,3220.36,8.234444444444444,9
2010-08-23,PARTY BUNTING,9,76.23,8.47,1
2010-08-30,PARTY BUNTING,8,67.76,8.47,4
2010-09-06,PARTY BUNTING,6,31.720000000000002,5.414,5
2010-09-20,PARTY BUNTING,99,415.35,4.5,6
2010-09-27,PARTY BUNTING,916,3601.04,4.613243243243243,36
2010-10-04,PARTY BUNTING,262,1078.12,4.715882352941176,16
2010-10-11,PARTY BUNTING,333,1514.39,4.987,39
2010-10-18,PARTY BUNTING,167,746.83,5.130000000000001,21
2010-10-25,PARTY BUNTING,155,634.35,4.59375,16
2010-11-01,PARTY BUNTING,58,284.98,5.324117647058824,16
2010-11-08,PARTY BUNTING,98,463.34000000000003,5.0744444444444445,18
2010-11-15,PARTY BUNTING,286,1178.3400000000001,5.4750000000000005,21
2010-11-22,PARTY BUNTING,67,387.53000000000003,6.839473684210527,19
2010-11-29,PARTY BUNTING,88,516.6,6.253703703703705,20
2010-12-06,PARTY BUNTING,308,1462.74,6.802222222222223,19
2010-12-13,PARTY BUNTING,29,154.8,6.263,10
2010-12-20,PARTY BUNTING,24,151.93,7.6925,12
2011-01-03,PARTY BUNTING,145,586.71,5.298888888888889,9
2011-01-10,PARTY BUNTING,85,468.89,5.434,14
2011-01-17,PARTY BUNTING,69,373.39,6.684444444444444,17
2011-01-24,PARTY BUNTING,171,760.41,5.62764705882353,16
2011-01-31,PARTY BUNTING,232,1072.02,6.315714285714286,20
2011-02-07,PARTY BUNTING,292,1254.96,5.91952380952381,21
2011-02-14,PARTY BUNTING,189,908.11,5.933529411764706,17
2011-02-21,PARTY BUNTING,157,859.7900000000001,6.078,20
2011-02-28,PARTY BUNTING,255,1223.3,4.922962962962964,27
2011-03-07,PARTY BUNTING,205,1301.83,5.964642857142857,28
2011-03-14,PARTY BUNTING,606,2843.54,5.235217391304348,45
2011-03-21,PARTY BUNTING,325,1785.71,6.348918918918919,35
2011-03-28,PARTY BUNTING,376,2469.12,6.111142857142857,35
2011-04-04,PARTY BUNTING,460,2322.28,5.558301886792454,53
2011-04-11,PARTY BUNTING,542,3077.7000000000003,5.130425531914893,47
2011-04-18,PARTY BUNTING,648,3483.92,6.243090909090909,55
2011-04-25,PARTY BUNTING,276,1840.1200000000001,5.928285714285715,35
2011-05-02,PARTY BUNTING,984,5226.24,5.572857142857143,53
2011-05-09,PARTY BUNTING,756,4021.56,5.87875,61
2011-05-16,PARTY BUNTING,754,3918.6200000000003,5.337692307692308,64
2011-05-23,PARTY BUNTING,839,4652.41,5.576382978723403,47
2011-05-30,PARTY BUNTING,434,2327.02,5.913478260869565,45
2011-06-06,PARTY BUNTING,663,4019.9300000000003,5.674067796610169,58
2011-06-13,PARTY BUNTING,507,2932.77,5.4754901960784315,51
2011-06-20,PARTY BUNTING,598,2873.7,5.606410256410257,38
2011-06-27,PARTY BUNTING,276,1880.12,5.465294117647058,34
2011-07-04,PARTY BUNTING,901,4796.67,5.924693877551021,49
2011-07-11,PARTY BUNTING,354,1795.8200000000002,5.603658536585366,41
2011-07-18,PARTY BUNTING,935,5009.7300000000005,5.489772727272728,44
2011-07-25,PARTY BUNTING,520,2736.6800000000003,5.279565217391305,46
2011-08-01,PARTY BUNTING,431,2468.21,5.8118181818181816,33
2011-08-08,PARTY BUNTING,330,1938.94,6.239142857142857,35
2011-08-15,PARTY BUNTING,402,2050.94,5.078484848484848,33
2011-08-22,PARTY BUNTING,471,2730.41,5.429047619047619,41
2011-08-29,PARTY BUNTING,207,1410.09,7.354705882352941,34
2011-09-05,PARTY BUNTING,300,1825.4,6.259333333333333,30
2011-09-12,PARTY BUNTING,334,1668.5,5.480666666666667,29
2011-09-19,PARTY BUNTING,158,978.5,5.8966666666666665,29
2011-09-26,PARTY BUNTING,209,1076.31,5.252222222222223,36
2011-10-03,PARTY BUNTING,183,1151.1299999999999,5.834848484848485,33
2011-10-10,PARTY BUNTING,106,694.06,5.598888888888889,18
2011-10-17,PARTY BUNTING,211,1183.85,5.683478260869565,23
2011-10-24,PARTY BUNTING,78,432.82,5.68,16
2011-10-31,PARTY BUNTING,102,635.22,6.277058823529411,17
2011-11-07,PARTY BUNTING,135,785.0500000000001,5.784285714285715,27
2011-11-14,PARTY BUNTING,218,1055.74,5.480526315789473,19
2011-11-21,PARTY BUNTING,455,2182.49,6.369130434782609,23
2011-11-28,PARTY BUNTING,105,735.8299999999999,6.702,20
2011-12-05,PARTY BUNTING,69,470.03,7.505,16
2011-05-09,RABBIT NIGHT LIGHT,344,651.14,2.0272727272727273,22
2011-05-16,RABBIT NIGHT LIGHT,256,545.21,2.435151515151515,33
2011-05-23,RABBIT NIGHT LIGHT,454,937.7900000000001,2.38258064516129,30
2011-05-30,RABBIT NIGHT LIGHT,135,281.66,3.06875,15
2011-06-06,RABBIT NIGHT LIGHT,199,404.1,2.143913043478261,23
2011-06-13,RABBIT NIGHT LIGHT,642,1183.48,2.1396,25
2011-06-20,RABBIT NIGHT LIGHT,651,1235.0,2.325,30
2011-06-27,RABBIT NIGHT LIGHT,174,395.04,2.794375,16
2011-07-04,RABBIT NIGHT LIGHT,140,337.97,3.2954999999999997,20
2011-07-11,RABBIT NIGHT LIGHT,128,241.69,3.325,8
2011-07-18,RABBIT NIGHT LIGHT,2,8.26,4.13,2
2011-07-25,RABBIT NIGHT LIGHT,13,53.69,4.13,5
2011-08-01,RABBIT NIGHT LIGHT,6,24.78,4.13,3
2011-08-08,RABBIT NIGHT LIGHT,10,39.25,3.6174999999999997,4
2011-08-15,RABBIT NIGHT LIGHT,1,4.13,4.13,1
2011-08-22,RABBIT NIGHT LIGHT,768,1531.13,2.269285714285714,14
2011-08-29,RABBIT NIGHT LIGHT,1161,2154.98,2.7156666666666665,30
2011-09-05,RABBIT NIGHT LIGHT,10,41.3,4.13,7
2011-09-12,RABBIT NIGHT LIGHT,13,53.69,4.13,5
2011-09-19,RABBIT NIGHT LIGHT,35,144.55,4.13,7
2011-09-26,RABBIT NIGHT LIGHT,58,239.54,4.13,7
2011-10-03,RABBIT NIGHT LIGHT,373,698.0899999999999,3.795714285714286,7
2011-10-10,RABBIT NIGHT LIGHT,3,10.34,3.105,2
2011-10-17,RABBIT NIGHT LIGHT,14,57.82,4.13,3
2011-10-24,RABBIT NIGHT LIGHT,5593,10739.380000000001,1.9322727272727271,43
2011-10-31,RABBIT NIGHT LIGHT,2672,5249.900000000001,2.1848598130841124,97
2011-11-07,RABBIT NIGHT LIGHT,2646,7521.29,2.2883739837398376,115
2011-11-14,RABBIT NIGHT LIGHT,4279,10687.69,2.20078125,123
2011-11-21,RABBIT NIGHT LIGHT,2343,5109.77,2.2466363636363638,106
2011-11-28,RABBIT NIGHT LIGHT,4460,9265.64,2.19184,116
2011-12-05,RABBIT NIGHT LIGHT,3205,7116.69,2.3043589743589745,75
2010-03-15,REGENCY CAKESTAND 3 TIER,200,2511.24,13.53142857142857,41
2010-03-22,REGENCY CAKESTAND 3 TIER,423,4966.25,13.696296296296296,54
2010-03-29,REGENCY CAKESTAND 3 TIER,187,3107.77,14.425,44
2010-04-05,REGENCY CAKESTAND 3 TIER,231,2811.79,14.617804878048778,41
2010-04-12,REGENCY CAKESTAND 3 TIER,296,3457.2,12.516666666666666,53
2010-04-19,REGENCY CAKESTAND 3 TIER,355,4443.21,14.935666666666666,59
2010-04-26,REGENCY CAKESTAND 3 TIER,280,3578.3399999999997,15.248571428571427,70
2010-05-03,REGENCY CAKESTAND 3 TIER,311,3730.99,14.571724137931033,58
2010-05-10,REGENCY CAKESTAND 3 TIER,132,1647.56,13.918205128205127,39
2010-05-17,REGENCY CAKESTAND 3 TIER,28,407.96,15.066363636363635,11
2010-05-24,REGENCY CAKESTAND 3 TIER,15,383.27,25.528333333333332,12
2010-05-31,REGENCY CAKESTAND 3 TIER,93,1290.4499999999998,16.939,20
2010-06-07,REGENCY CAKESTAND 3 TIER,458,5517.46,14.184666666666665,74
2010-06-14,REGENCY CAKESTAND 3 TIER,449,5198.049999999999,13.314615384615385,52
2010-06-21,REGENCY CAKESTAND 3 TIER,178,2456.3199999999997,15.97943396226415,53
2010-06-28,REGENCY CAKESTAND 3 TIER,391,4554.09,13.723999999999998,59
2010-07-05,REGENCY CAKESTAND 3 TIER,176,2342.06,15.730454545454545,44
2010-07-12,REGENCY CAKESTAND 3 TIER,160,2123.1,14.669999999999998,36
2010-07-19,REGENCY CAKESTAND 3 TIER,456,5645.679999999999,15.804705882352941,68
2010-07-26,REGENCY CAKESTAND 3 TIER,581,6806.849999999999,13.906333333333333,60
2010-08-02,REGENCY CAKESTAND 3 TIER,296,3665.48,15.039767441860466,43
2010-08-09,REGENCY CAKESTAND 3 TIER,227,3058.79,15.151363636363635,43
2010-08-16,REGENCY CAKESTAND 3 TIER,196,2446.96,15.086410256410257,38
2010-08-23,REGENCY CAKESTAND 3 TIER,263,3265.21,14.22793103448276,57
2010-08-30,REGENCY CAKESTAND 3 TIER,449,5262.87,14.41181818181818,33
2010-09-06,REGENCY CAKESTAND 3 TIER,300,3750.2599999999998,14.31285714285714,48
2010-09-13,REGENCY CAKESTAND 3 TIER,380,4493.62,12.969999999999999,53
2010-09-20,REGENCY CAKESTAND 3 TIER,624,7503.0,14.760344827586207,58
2010-09-27,REGENCY CAKESTAND 3 TIER,429,5319.69,14.76529411764706,84
2010-10-04,REGENCY CAKESTAND 3 TIER,507,6009.009999999999,14.248507462686566,67
2010-10-11,REGENCY CAKESTAND 3 TIER,330,4291.639999999999,14.391967213114754,61
2010-10-18,REGENCY CAKESTAND 3 TIER,387,4843.45,13.389333333333333,60
2010-10-25,REGENCY CAKESTAND 3 TIER,642,7558.579999999999,13.62962962962963,54
2010-11-01,REGENCY CAKESTAND 3 TIER,247,3004.43,13.493703703703703,54
2010-11-08,REGENCY CAKESTAND 3 TIER,572,7716.36,14.18945945945946,69
2010-11-15,REGENCY CAKESTAND 3 TIER,573,7144.929999999999,13.734307692307693,62
2010-11-22,REGENCY CAKESTAND 3 TIER,511,6552.99,14.027999999999999,69
2010-11-29,REGENCY CAKESTAND 3 TIER,1551,19168.52,13.182807017543858,70
2010-12-06,REGENCY CAKESTAND 3 TIER,1287,16663.62,14.376725663716813,61
2010-12-13,REGENCY CAKESTAND 3 TIER,442,5919.72,14.3204,49
2010-12-20,REGENCY CAKESTAND 3 TIER,178,3329.7,16.39260869565217,21
2011-01-03,REGENCY CAKESTAND 3 TIER,251,3033.0099999999998,13.871290322580645,31
2011-01-10,REGENCY CAKESTAND 3 TIER,407,4919.5599999999995,13.803125,31
2011-01-17,REGENCY CAKESTAND 3 TIER,139,1823.61,13.467500000000001,24
2011-01-24,REGENCY CAKESTAND 3 TIER,231,2873.58,13.961250000000001,40
2011-01-31,REGENCY CAKESTAND 3 TIER,150,1890.6,14.381818181818183,33
2011-02-07,REGENCY CAKESTAND 3 TIER,139,1860.24,15.027931034482759,29
2011-02-14,REGENCY CAKESTAND 3 TIER,400,4651.74,13.205454545454545,33
2011-02-21,REGENCY CAKESTAND 3 TIER,204,2529.33,13.217272727272729,33
2011-02-28,REGENCY CAKESTAND 3 TIER,349,4096.8,13.881521739130434,45
2011-03-07,REGENCY CAKESTAND 3 TIER,190,2616.0,13.583225806451612,31
2011-03-14,REGENCY CAKESTAND 3 TIER,308,3740.45,13.674390243902439,39
2011-03-21,REGENCY CAKESTAND 3 TIER,329,4451.82,13.963199999999999,50
2011-03-28,REGENCY CAKESTAND 3 TIER,334,4189.3,13.624166666666667,47
2011-04-04,REGENCY CAKESTAND 3 TIER,282,3655.95,13.228333333333333,54
2011-04-11,REGENCY CAKESTAND 3 TIER,366,4422.03,12.9144,50
2011-04-18,REGENCY CAKESTAND 3 TIER,186,2500.5,14.086046511627908,42
2011-04-25,REGENCY CAKESTAND 3 TIER,325,3804.27,13.2228,25
2011-05-02,REGENCY CAKESTAND 3 TIER,171,2115.2999999999997,13.696363636363635,44
2011-05-09,REGENCY CAKESTAND 3 TIER,366,4290.54,12.779375,48
2011-05-16,REGENCY CAKESTAND 3 TIER,307,3532.2999999999997,12.993846153846153,52
2011-05-23,REGENCY CAKESTAND 3 TIER,169,2116.2599999999998,14.692941176470589,34
2011-05-30,REGENCY CAKESTAND 3 TIER,263,3041.7,14.429032258064517,31
2011-06-06,REGENCY CAKESTAND 3 TIER,208,2711.19,13.79842105263158,38
2011-06-13,REGENCY CAKESTAND 3 TIER,174,2094.7,13.746666666666666,33
2011-06-20,REGENCY CAKESTAND 3 TIER,143,1769.1,12.96967741935484,30
2011-06-27,REGENCY CAKESTAND 3 TIER,85,1172.67,13.696363636363635,22
2011-07-04,REGENCY CAKESTAND 3 TIER,131,2015.58,14.801785714285714,28
2011-07-11,REGENCY CAKESTAND 3 TIER,292,3441.8999999999996,13.702758620689655,29
2011-07-18,REGENCY CAKESTAND 3 TIER,341,4069.3199999999997,13.475999999999999,40
2011-07-25,REGENCY CAKESTAND 3 TIER,342,3944.1599999999994,13.888285714285713,34
2011-08-01,REGENCY CAKESTAND 3 TIER,180,2308.95,13.641818181818183,33
2011-08-08,REGENCY CAKESTAND 3 TIER,178,2210.04,13.608214285714284,28
2011-08-15,REGENCY CAKESTAND 3 TIER,210,2544.7799999999997,12.791470588235294,33
2011-08-22,REGENCY CAKESTAND 3 TIER,242,2907.39,13.203529411764706,33
2011-08-29,REGENCY CAKESTAND 3 TIER,147,1991.04,16.101111111111113,27
2011-09-05,REGENCY CAKESTAND 3 TIER,150,1825.17,13.736785714285714,28
2011-09-12,REGENCY CAKESTAND 3 TIER,219,2622.9,13.656,39
2011-09-19,REGENCY CAKESTAND 3 TIER,147,1954.4099999999999,14.130769230769232,39
2011-09-26,REGENCY CAKESTAND 3 TIER,149,1852.65,14.381818181818183,32
2011-10-03,REGENCY CAKESTAND 3 TIER,409,4883.58,14.340810810810812,36
2011-10-10,REGENCY CAKESTAND 3 TIER,214,2729.22,13.996415094339621,50
2011-10-17,REGENCY CAKESTAND 3 TIER,268,3205.71,14.346315789473683,38
2011-10-24,REGENCY CAKESTAND 3 TIER,135,1679.31,14.198,30
2011-10-31,REGENCY CAKESTAND 3 TIER,279,3466.7999999999997,14.0712,50
2011-11-07,REGENCY CAKESTAND 3 TIER,169,2357.0099999999998,14.401499999999999,40
2011-11-14,REGENCY CAKESTAND 3 TIER,235,3020.0699999999997,14.305625,47
2011-11-21,REGENCY CAKESTAND 3 TIER,261,3543.6,14.949622641509436,50
2011-11-28,REGENCY CAKESTAND 3 TIER,236,3254.04,15.971739130434784,45
2011-12-05,REGENCY CAKESTAND 3 TIER,376,4884.599999999999,16.15170731707317,38
2009-11-30,ROTATING SILVER ANGELS T-LIGHT HLDR,1850,4073.14,3.351612903225806,31
2009-12-07,ROTATING SILVER ANGELS T-LIGHT HLDR,37,191.29,5.17,6
2009-12-14,ROTATING SILVER ANGELS T-LIGHT HLDR,9,33.43,3.598,5
2009-12-21,ROTATING SILVER ANGELS T-LIGHT HLDR,11,56.870000000000005,5.17,2
2010-01-18,ROTATING SILVER ANGELS T-LIGHT HLDR,9,45.53999999999999,5.06,2
2010-01-25,ROTATING SILVER ANGELS T-LIGHT HLDR,1,5.06,5.06,1
2010-02-08,ROTATING SILVER ANGELS T-LIGHT HLDR,3,15.18,5.06,1
2010-03-29,ROTATING SILVER ANGELS T-LIGHT HLDR,4,10.2,2.55,1
2010-04-05,ROTATING SILVER ANGELS T-LIGHT HLDR,6,15.299999999999999,2.55,1
2010-05-31,ROTATING SILVER ANGELS T-LIGHT HLDR,3,15.18,5.06,1
2010-06-28,ROTATING SILVER ANGELS T-LIGHT HLDR,18,45.9,2.55,2
2010-07-05,ROTATING SILVER ANGELS T-LIGHT HLDR,2,10.12,5.06,1
2010-07-12,ROTATING SILVER ANGELS T-LIGHT HLDR,1,5.06,5.06,1
2010-07-19,ROTATING SILVER ANGELS T-LIGHT HLDR,35,131.92,4.432499999999999,8
2010-07-26,ROTATING SILVER ANGELS T-LIGHT HLDR,24,61.199999999999996,2.55,2
2010-08-02,ROTATING SILVER ANGELS T-LIGHT HLDR,47,129.89,3.6257142857142854,7
2010-08-09,ROTATING SILVER ANGELS T-LIGHT HLDR,24,70.43,4.0175,4
2010-08-16,ROTATING SILVER ANGELS T-LIGHT HLDR,36,91.8,2.55,4
2010-08-23,ROTATING SILVER ANGELS T-LIGHT HLDR,60,153.0,2.55,4
2010-08-30,ROTATING SILVER ANGELS T-LIGHT HLDR,1943,3268.52,3.741428571428571,7
2010-09-06,ROTATING SILVER ANGELS T-LIGHT HLDR,156,343.8,2.4375,4
2010-09-13,ROTATING SILVER ANGELS T-LIGHT HLDR,91,232.04999999999998,2.55,8
2010-09-20,ROTATING SILVER ANGELS T-LIGHT HLDR,274,691.6999999999999,3.2108333333333334,12
2010-09-27,ROTATING SILVER ANGELS T-LIGHT HLDR,300,750.47,3.0016666666666665,12
2010-10-04,ROTATING SILVER ANGELS T-LIGHT HLDR,3382,5866.33,3.1529999999999996,20
2010-10-11,ROTATING SILVER ANGELS T-LIGHT HLDR,259,714.2099999999999,2.71,20
2010-10-18,ROTATING SILVER ANGELS T-LIGHT HLDR,743,1565.72,2.8388888888888886,16
2010-10-25,ROTATING SILVER ANGELS T-LIGHT HLDR,184,593.52,2.76,14
2010-11-01,ROTATING SILVER ANGELS T-LIGHT HLDR,9715,16674.67,2.768235294117647,17
2010-11-08,ROTATING SILVER ANGELS T-LIGHT HLDR,417,1733.46,3.4799999999999995,25
2010-11-15,ROTATING SILVER ANGELS T-LIGHT HLDR,1426,4341.9400000000005,3.147307692307692,24
2010-11-22,ROTATING SILVER ANGELS T-LIGHT HLDR,647,2028.9,3.359375,29
2010-11-29,ROTATING SILVER ANGELS T-LIGHT HLDR,1636,4595.07,2.944590163934426,33
2010-12-06,ROTATING SILVER ANGELS T-LIGHT HLDR,1055,3048.35,3.8417647058823525,28
2010-12-13,ROTATING SILVER ANGELS T-LIGHT HLDR,801,2162.57,3.875238095238095,21
2010-12-20,ROTATING SILVER ANGELS T-LIGHT HLDR,184,952.96,4.105714285714286,7
2011-01-03,ROTATING SILVER ANGELS T-LIGHT HLDR,9,46.39,5.343333333333334,3
2011-01-10,ROTATING SILVER ANGELS T-LIGHT HLDR,13,65.17999999999999,5.01,4
2011-01-17,ROTATING SILVER ANGELS T-LIGHT HLDR,11,40.93,4.5649999999999995,4
2011-01-24,ROTATING SILVER ANGELS T-LIGHT HLDR,1,5.79,5.79,1
2011-01-31,ROTATING SILVER ANGELS T-LIGHT HLDR,12,66.99,5.605555555555556,9
2011-02-07,ROTATING SILVER ANGELS T-LIGHT HLDR,11,61.2,5.6240000000000006,5
2011-02-14,ROTATING SILVER ANGELS T-LIGHT HLDR,5,28.95,5.79,3
2011-02-21,ROTATING SILVER ANGELS T-LIGHT HLDR,6,34.74,5.79,4
2011-02-28,ROTATING SILVER ANGELS T-LIGHT HLDR,3,15.71,5.236666666666667,3
2011-03-07,ROTATING SILVER ANGELS T-LIGHT HLDR,2,11.58,5.79,2
2011-03-14,ROTATING SILVER ANGELS T-LIGHT HLDR,5,27.29,5.513333333333333,3
2011-03-28,ROTATING SILVER ANGELS T-LIGHT HLDR,3,17.37,5.79,1
2011-04-18,ROTATING SILVER ANGELS T-LIGHT HLDR,6,27.35,4.156666666666666,3
2011-05-09,ROTATING SILVER ANGELS T-LIGHT HLDR,48,122.39999999999999,2.55,1
2011-05-23,ROTATING SILVER ANGELS T-LIGHT HLDR,12,30.599999999999998,2.55,1
2011-05-30,ROTATING SILVER ANGELS T-LIGHT HLDR,1,4.96,4.96,1
2011-06-13,ROTATING SILVER ANGELS T-LIGHT HLDR,2,7.51,3.755,2
2011-06-20,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2.55,2.55,1
2011-06-27,ROTATING SILVER ANGELS T-LIGHT HLDR,3,10.059999999999999,3.755,2
2011-07-04,ROTATING SILVER ANGELS T-LIGHT HLDR,120,252.0,2.1,1
2011-07-18,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2.55,2.55,1
2011-07-25,ROTATING SILVER ANGELS T-LIGHT HLDR,7,17.849999999999998,2.55,2
2011-08-01,ROTATING SILVER ANGELS T-LIGHT HLDR,12,30.599999999999998,2.55,1
2011-08-08,ROTATING SILVER ANGELS T-LIGHT HLDR,6,15.299999999999999,2.55,1
2011-08-15,ROTATING SILVER ANGELS T-LIGHT HLDR,17,43.349999999999994,2.55,4
2011-08-22,ROTATING SILVER ANGELS T-LIGHT HLDR,18,45.9,2.55,2
2011-08-29,ROTATING SILVER ANGELS T-LIGHT HLDR,64,172.84,4.478,5
2011-09-05,ROTATING SILVER ANGELS T-LIGHT HLDR,56,145.20999999999998,2.8177777777777777,9
2011-09-12,ROTATING SILVER ANGELS T-LIGHT HLDR,294,647.35,3.025,10
2011-09-19,ROTATING SILVER ANGELS T-LIGHT HLDR,373,858.4399999999999,3.2155555555555555,17
2011-09-26,ROTATING SILVER ANGELS T-LIGHT HLDR,40,104.41,2.894285714285714,7
2011-10-03,ROTATING SILVER ANGELS T-LIGHT HLDR,202,544.02,3.1170588235294114,17
2011-10-10,ROTATING SILVER ANGELS T-LIGHT HLDR,487,1089.49,2.797857142857143,14
2011-10-17,ROTATING SILVER ANGELS T-LIGHT HLDR,526,1210.6299999999999,2.7235,20
2011-10-24,ROTATING SILVER ANGELS T-LIGHT HLDR,695,1298.3,2.8068,20
2011-10-31,ROTATING SILVER ANGELS T-LIGHT HLDR,319,884.4899999999999,3.0052173913043476,21
2011-11-07,ROTATING SILVER ANGELS T-LIGHT HLDR,596,2408.11,3.5056,23
2011-11-14,ROTATING SILVER ANGELS T-LIGHT HLDR,735,2617.39,3.0693478260869567,42
2011-11-21,ROTATING SILVER ANGELS T-LIGHT HLDR,1170,2894.37,3.1376923076923076,37
2011-11-28,ROTATING SILVER ANGELS T-LIGHT HLDR,729,2405.8599999999997,3.1682051282051282,38
2011-12-05,ROTATING SILVER ANGELS T-LIGHT HLDR,511,1408.1599999999999,3.3664516129032256,30
2009-11-30,WHITE HANGING HEART T-LIGHT HOLDER,1851,4942.19,2.9507216494845365,93
2009-12-07,WHITE HANGING HEART T-LIGHT HOLDER,3172,8406.789999999999,2.9933333333333336,112
2009-12-14,WHITE HANGING HEART T-LIGHT HOLDER,1294,3642.08,3.194193548387097,86
2009-12-21,WHITE HANGING HEART T-LIGHT HOLDER,128,366.54,3.555,13
2010-01-04,WHITE HANGING HEART T-LIGHT HOLDER,1773,4628.75,2.8249999999999997,47
2010-01-11,WHITE HANGING HEART T-LIGHT HOLDER,921,2523.54,3.2497260273972604,70
2010-01-18,WHITE HANGING HEART T-LIGHT HOLDER,1410,3813.42,3.1229411764705883,67
2010-01-25,WHITE HANGING HEART T-LIGHT HOLDER,1382,3740.98,3.1119753086419752,79
2010-02-01,WHITE HANGING HEART T-LIGHT HOLDER,727,2009.77,2.974516129032258,58
2010-02-08,WHITE HANGING HEART T-LIGHT HOLDER,586,1617.5,3.1253191489361707,45
